"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kenya","KEN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","20.0693863331071","7.70192699084449","-1.09237705780837","-5.64352717003773","-1.64090565817068","-7.49008375542714","-5.90233636175517","6.71220181261041","4.12856107261762","0.94258923773195","1.41050608362637","2.60541241415496","3.57239445099433","3.83512031878102","5.25753765155904","4.86449504635582","8.15738963669798","8.02623231888559","6.81521193479502","7.33279706635565","5.74551264802526","1.82532918773243","3.41347240700281","16.4281098918437","15.8016483365158","-5.77658854011696","16.8795684948995","21.0963260259133","17.4540487833673","15.3274334465867","17.8125009681691","17.3581406445427","9.77051092711813","5.04525759665487","7.6099875458817","-8.00986697136364","4.8190907881851","-0.984996972294333","-10.0960035655484","12.526958492458","4.52618583226898","9.31351134458288","9.29394635969954","8.24907899217324","6.26880578270384","10.1181287134987","5.65674761585907","8.48796047494691","7.83110074767397","6.7146344090674","7.42758100514372","5.96844687503544","6.54651706101945",
"Kyrgyz Republic","KGZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1214953035123","36.8133322382462","43.8735286577185","15.5821030518221","23.0504023504157","30.5208226843649","33.1909431985992","19.3088319359134","17.3474659329609","13.4139691077023","12.5060712286622","7.2617270844158","3.01911801387191","21.7404009845759","12.4380443270698","1.05898880178791","13.1975919145231","17.5905886868653","10.8087183257949","19.5333606473613","17.4268792752423","12.6891774226794","15.5303370528364","8.36475000741929","11.1026768503892","0.543018692651354","-0.829301474662546","5.0170494227889",
"Cambodia","KHM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","0.717769745281881","-6.72145134793551","2.6177025619922","8.74661792627496","5.01192714660617","7.01325600186082","4.8813959199203","4.97090269204333","3.71416854491427","5.38534730107708","3.51070660467459","7.59784645625804","5.19159798742802","8.12666035105921","4.39598490652852","10.0290900945035","10.2131380986895","5.95690664895638","8.38695837685433","8.20049685167023","17.8836527184862","7.49337409441175","7.16793867781531","10.3738355839547","6.17620404269227","11.8511585394244","-4.2635096165767","2.77807636590854","7.11530333682338","5.54112783558814","8.04425248471649","3.58266781442372","9.56594649743561","8.47957737483473","7.81534121051322","9.46794094711364","7.9333692092022","4.14506835996064","9.02036035860638","8.44236756964156","14.2061658296816","10.8308158246325","3.50997262596241","0.534409629195501",
"Korea, Rep.","KOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67974273645569","7.57031938586033","10.3404144822328","10.7579740962821","7.44714269653078","4.08764547324672","3.62604404098715","2.69373937175125","2.69208129866867","4.50501653231774","6.22458862113753","4.03485956347149","4.2226851837321","1.96945202608971","2.70025055583747","4.41899075105516","4.09279126823994","3.58824171458632","3.32627074144665","0.337001849362955","1.35455942282986","1.22662019971689","3.16426921092061","4.32142949289067","1.21885992613016","0.117975152059719","2.97897986524902","3.06189296952557",
"Kuwait","KWT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","-24.8310075032196","-23.9507905334604","-1.82519064827671","8.55601406923123","19.4304403450934","8.20130008747475","3.70035920819204","46.2047628532692","-2.63653518326359","3.64654808197315","10.2746157298828","7.91138361695224","8.64840457918","6.05003532925068","16.56318030456","14.3194279455116","3.35588338788477","-5.83446473138293","14.1806914342445","31.492300238803","-8.06820439322685","-9.6704929718029","16.9080708625822","1.26860694637141","0.472936584616584","-5.14911494169832","-11.7209779616469","-6.53955129884658","4.05428824689838","-9.31204874289532","28.1580797496703","-5.11388020101944","-10.265982405602","-2.3287494093991","4.32839099488024","11.825583712861","40.859737588485","12.1448743454867","-9.92502467033446","-5.79716842975825","5.30356348697926","26.1699050076231","-18.8053054720348","-15.750772885918","15.5757162266687",
"Latin America & Caribbean (excluding high income)","LAC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5322975960672","18.8748310698842","12.7244940151669","15.1339966267919","5.00030693754611","11.6726867165806","","-29.9321360017185","-42.0986518389708","5.77111514812214","15.8895002535025","21.6471039611153","15.0285558900744","16.7670969391649","16.746094301747","17.3231183051721","19.6035461645257","13.9041609220754","28.5440047397464","12.2860349478632","","","","","","","","","","","","","",
"Lebanon","LBN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.1534495635462","21.1603986914577","-6.53197211363674","-28.9859085955083","3.03449089645826","14.8418447445107","12.6598786229159","23.0692546362486","7.83817676370668","","18.5149837363971","20.6704111826383","19.0041604591432","11.1143538415068","11.6659461144041","12.193543974622","11.8278432418899","9.29737692053858","6.90653319376657","2.2605863711327","-0.649418007495568","7.71342952159741","4.43103560124521","-0.220386928994347","4.64998466079079","7.16134867411629","3.63383207891925","7.41493218280356","5.39647299086804","3.38554652858344","6.16602246203992","","","","",
"Liberia","LBR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","13.9618849058332","13.0229897337223","24.2346568169906","14.5894006298455","17.9435457085206","13.9113218567033","-2.75036759700613","4.0386051561966","10.2126156044445","","8.04274486614849","16.2863781585824","","8.71488419253921","8.50241262494816","9.32479373407851","29.8182835664527","30.4339777969122","15.6577161701165","-21.6404021816765","21.2668474893726","21.9027743320639","1.33768082403664","1.05850813324589","16.4626540989673","5.83463167329262","2.70359552564356","-2.49587309434251","17.3828166383397","7.25786394321447","2.54895433981956","5.30735347778052","8.37898966744894","12.5808439342769","13.5354646875379","6.18571573208098","16.2947039582308","","","","","","",
"Libya","LBY","Real interest rate (%)","FR.INR.RINR","","","","","3.26047465163951","1.90209014428987","-0.952871423430768","0.814827029344066","1.43768820127855","6.35523735189896","6.91233146293469","-11.1322986165308","5.61731243615441","-12.6674712068208","-24.3706558130717","14.3491937834719","1.28476043323926","-0.827647436291223","11.9937123879817","-15.4852479770052","-19.67097653563","-2.64759423495713","18.5200896225699","6.11371641015832","14.4434833004915","8.35725391224691","16.0998870926507","-11.5014602430492","30.1311606996151","5.87994025884004","2.19429888986902","12.782748084179","-2.01205944973121","5.27958163118236","","","","","","-17.6786042681881","-5.56617858109322","-0.172482038272866","-15.9117736358803","-6.43791546245998","-13.475766084563","-17.456455741053","-11.1515992762555","3.47582503654986","-14.3153031027785","41.0461028132496","-11.1323837030052","-14.7517670767541","0.0170496009954675","5.90956134488155","7.07784993842523","","","","","","","","","",
"St. Lucia","LCA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","5.91310333597804","23.1112553756338","11.0492623584023","-4.14422414119566","9.86814333974813","9.83381524186855","5.5731902658281","10.4969677023471","6.35040480641562","2.68131794236155","6.08979212742275","10.8754692311528","10.7022254704085","8.26774627068163","7.25036308329824","12.3026529105239","9.53408905952101","8.76067737017548","10.220547076481","11.8152844680971","14.0128257051618","12.1258633501985","9.28749797143214","10.2897812665614","3.46910600035108","5.33239730059446","6.30461431177876","7.36560346048216","10.2309953644875","4.92656092856862","8.47001457017725","7.33918544889901","2.89559923328543","5.02735417326894","5.44280989122545","8.53402263121801","4.71822531804252","7.86045190058087","5.42580361988522","12.9715302013546","-2.19069231683602","-1.54299629056688","2.12040357739979",
"Latin America & Caribbean","LCN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.514847020995709","4.67658524491004","1.46867912780351","0.611364964122661","0.312845406913684","1.41356267376407","2.67321360043593","2.20469047473136","9.2480117913198","-13.1700417408982","5.22391262563151","2.55187234202109","5.83555736772905","5.80537155039993","3.82773664325456","4.78941323673689","5.78078147817079","6.95991097680649","7.09887513275574","","","","",
"Lower middle income","LMC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","-21.5323118739718","2.15219963843754","22.9671583565234","3.45996254369353","8.76977303440301","0.807771146657784","-2.44002222369879","-0.546631972193385","-5.34175170684096","3.40538181459717","7.52073324072326","1.84403733215453","3.78361242449648","4.07497038599579","6.01611410971887","3.15421991525395","11.0434561660346","8.26864794678762","9.22494563694946","10.1092396098364","10.1706737695461","4.55815241604454","2.54193637374055","13.2529719923974","2.53156706387884","5.46985266879453","2.60709823608139","22.3046168001399","-0.456542828028628","10.410831910183","5.58719510638191","0.916378131096899","7.76762533451624","-0.326347464909588","-3.24084954531814","0.332986111110699","11.9030952354134","9.37269675480448","-0.330193199382333","7.49031602493293","3.07276244640843","4.71997243032224","4.84368669007723","11.187866533003",
"Late-demographic dividend","LTE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","0.837338333045345","-4.58855655452314","-0.728965643971252","-1.71057183651489","-0.473703172017942","-2.00166132878309","-6.52738534627288","-2.77249473018569","1.12421118483423","1.58735394840015","7.12889505784128","7.93477252016675","13.1697038186575","10.7765161404524","11.8427706131657","9.60980964015434","7.54630877143524","5.94644453667653","4.00088505520329","1.4018607208453","0.94156859424801","-0.876705725880173","-4.2212516913025","4.28834789264648","0.438268290535122","-2.08449830076189","-1.56277416843582","-2.30450785445745","-3.20105419357061","0.704162552771047","4.35082485659586","3.03585052548566","1.6886901129605","2.88372967618247","5.53367084966727","6.19343576057212","4.0361397403998","-0.488373619433203",
"St. Martin (French part)","MAF","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46858587182734","6.89444895978899","18.5080142943868","19.516656455887","-3.0380708248234","5.0639895389856","14.8140125383154","12.4688960547496","3.85074370605453","11.9933288814658","9.06924585784577","4.15294417758926","2.51601878178444","10.8197163401692","17.9846181479642","-12.7114067207707","5.77428512369843","5.57968418273751","8.05427757577726","5.58218922393701","2.30781538967562","10.3573741791746","3.86837094456251","5.46110987490281","2.75105922952457","2.46743108413222","0.954053040073207","-6.25269320835054","3.33363793902442",
"Madagascar","MDG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1386915034077","12.4633072894145","15.6023480442311","9.10619017294978","14.2377446689439","-7.70860389606108","-9.58288000509815","13.1421812977142","24.7304736070804","19.5744623105424","18.7153815222344","13.7174855381102","16.2931365294902","7.51209032468099","26.4039290162197","9.30772986434688","6.34583697690706","15.694725625404","27.1897603026669","33.9705614852236","35.2476423678687","32.464101444736","38.1513429866634","48.0332440256903","50.7601031926022","49.908503144345","47.146664487391","46.8427693226406","52.4367881529961","43.4833449657503","39.8770894409842","42.7140565591637","39.0494182460374","37.3876962653925","40.9643063964684",
"Maldives","MDV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1426244479031","6.05010074430956","6.61642781905077","12.2657076119636","6.23189589943696","7.34143625792416","-27.4166579016152","9.37566881897401","6.92865722982358","0.0541213959643212","3.22134271711729","0.651146715386123","-0.423945541763418","-1.17380949729999","-1.91867030503025","6.85478089219826","-2.15892928208514","3.31651784555813","4.11751545959002","6.94377808292881","3.52001101265166","10.5228428615224","7.84198138355164","7.15951700198851","13.0026742761959","15.4867338047556","8.59848292161242","7.49544944055736","8.56345196895114",
"Middle East & North Africa","MEA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.2485709103505","10.0953391089383","14.8566758536659","7.6474396545621","3.74260655837951","9.19688961880311","7.30444482115276","5.62825958790198","5.93764642324821","2.56725076251463","2.63026613975842","-0.628122362579351","3.59826026000135","1.3238319710294","1.35029773940963","2.25320067552938","1.73076519097887","0.869831510540787","-0.718087414556668","0.13259561761418","2.52394547437684","-0.782518932664157","0.207059192646062","-1.24759733279354","0.717765161995541","2.69522693587484","3.99937559873551","1.45269799098275","0.697497472889784","1.63189542059693","6.79845919139278",
"Marshall Islands","MHL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.26516846748916","8.04240569577011","5.65016796689051","4.49410787776226","10.8427361033363","8.48142548946218","5.66722821086817","7.98522175537971","3.83126684806821","6.2280670790202","5.3457581796468","3.43336996492373","3.69588556406759","2.09837749145698","4.70038784902453","3.76716860112634","0.54891828545638","-2.85670442321869","1.77587132919616",
"Mali","MLI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09529098131699","0.0858060091967498","0.188054615581245","-2.13672500803908","0.326434553495261","0.717035021492655","-6.17471474854372","0.41466215645888","4.60481570581188","4.01870683269197","2.20701772849495","3.89130144418924","3.14489590971151","","","","","","",
"Malta","MLT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.48728278106845","6.60960890569698","6.97091226665666","6.78392890984387","6.88086032484224","18.380064297579","2.37683495097654","3.22469389301354","3.90532384955682","3.14454401197689","3.50298424976399","3.42016267331705","3.86603263392876","2.57506790732564","2.4014488256701","1.39029287661876","3.58167717676702","2.5026927999574","2.37477475073381","","","","","","","","","","",
"Myanmar","MMR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.45188073550965","0.591006433392378","-2.21867392773399","-10.0800555519514","-11.4246420474345","-2.27847768618279","15.9156494626897","-5.11270269614897","-16.2868801749837","-1.68884596726902","14.3438692782131","-0.5890992343959","-1.24123727981462","-2.20053800996142","6.42889038450246","15.2981426068898","12.9665999215391","8.93204412182702","12.4792891965108","11.1344548361722","11.6348268756635","11.3920487516415","11.9521699151559","9.56481061128967","10.118468387409","10.032984943461","9.00783472805541","","","",
"Middle East & North Africa (excluding high income)","MNA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.74311824845794","0.951080777074884","-5.89361109137081","1.49514131692674","6.78780976949835","7.8006589206664","8.38313880982115","9.36889845742004","7.17472952377419","8.29036457472537","6.56797930972674","2.73127367909589","3.24747915936112","3.1998303307668","4.07053896252694","6.09297220318207","0.987900164675139","-5.97834502982153","-2.48724955460564",
"Mongolia","MNG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9791099000427","29.8755875222241","22.2795270696795","24.3565503058999","27.401584080924","19.6578061535576","12.6674725571455","8.71984237557576","4.05599556329609","9.13723601081973","-0.712580739501003","19.484338531706","-13.7301743093317","1.2944583627867","4.72533131942512","15.1340978367254","10.7740524626641","18.8380789952191","16.2616757809116","8.30906021963084","9.03445571352021","6.38744086651105","12.751251517645","1.38672967252835","","",
"Northern Mariana Islands","MNP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5689623803126","17.1385650626075","9.81496970344474","6.65105677994377","6.92363842161015","15.3657173967048","20.3105198393948","15.3890529465582","11.3071836268121","10.3292852338909","11.2448561215594","12.512453700722","13.9983258157257","8.00540705848522","16.3668897938917","13.2185859800858","12.3968931031657","13.5647500969582","7.2917553577128","8.03766079352036","18.4094039568728","18.4866253514162","13.6425384228696","13.4759281654983","13.0234604139298","12.9062618199095","15.8549905468198",
"Mauritania","MRT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","5.11748618422488","4.41420072973423","1.73867965440837","4.4232584944232","0.980405526967766","1.59197731092862","4.41892337581222","1.39221664278489","6.2788048729171","1.8743728369017","7.1681068373375","-22.2137153823133","9.54341335817702","5.06684157579013","6.36771954355947","17.0080578199395","19.7756894005521","8.85367292396591","5.95043564895867","22.1671078554616","18.0831778458359","15.7553753706113","13.3863439105326","15.8055649858533","9.07038274530279","7.41637643574221","8.68511248307785","13.4113924352128","8.6861778556254","19.9304642105487","-4.36736172986863","-0.465994034674147","16.4690905930452","11.9746147931101","32.767950839881","22.8912964000707","5.20624358016839","15.1756881173047","","","","","","",
"Mauritius","MUS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","-11.7086359279061","1.19389678232916","4.14251821619845","6.12950194695386","5.3844481470812","5.20687013989496","5.8420874175682","1.07160491622572","3.67211272900526","4.572312977668","6.70657062880466","8.46108967002502","11.1713313124167","6.74153148096959","11.6007566166611","14.6193837777929","12.9067229564497","13.1238550906307","12.1098108428042","14.1248170605401","16.7884303740482","13.9996916174655","13.915284709286","14.5581732878163","13.2476865148681","16.4443284835691","10.509876526931","12.5252168796079","5.53993477156976","9.96942087714524","7.66227180047388","5.57883017241309","6.05193132211093","4.19234274182497","6.19731922699534","7.00246757094131","5.97293542715017","6.75298140014591","6.71215609466","8.95757108039617","4.53526534336547","3.5999745725893","-1.88174733523311","2.64271230242966",
"Malawi","MWI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","1.79910461256968","8.05806949586038","6.38638033382941","3.30573490209883","8.66987793083885","4.83723939533575","2.37837678162175","-6.74474331058634","0.400388505369303","9.34306139953667","8.40861075822476","7.70113907879374","1.03401084583171","3.82662019239549","-16.8639759949407","-4.60286042127442","6.13659912939112","15.1555141733343","9.94522661337191","17.3066437401105","24.3142780903747","-29.2213626026014","34.954177046126","19.1444084705262","20.1750469478157","10.2384104642538","22.6855094382416","11.8904566456471","16.079893900405","11.1460693566832","8.56192815315002","12.4873563820683","14.9275379057295","19.2778710214511","20.5087964607091","19.8012047155935","25.3362028992032","24.6500794575411","16.1115935853555","14.573694066486","13.3076977185924","2.9400554475919","3.32344689415397",
"Malaysia","MYS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","4.03602680349369","9.7591540677641","9.70413276768321","8.49694070317854","-6.79887980333884","-1.31243513276242","13.7507689831898","-2.39177960362022","2.43753903700032","-0.455552755988099","-2.34650094833376","3.04553812225221","10.7163851385547","9.59051757854066","5.53733485428126","7.07798351744358","14.3895064778322","22.9568776513427","2.50382419068594","5.48154054311878","4.24474198636965","4.79541772279953","5.56337120990198","7.56479177810501","5.81213391154937","4.64398300884851","4.91789276941431","6.04112247803347","6.90550976035378","3.35068161944534","8.51401065477758","-1.08573897723978","8.84851289556281","3.29631237075615","2.90603239825626","0.0344787905461832","-2.67317410418221","2.40900097691566","1.45673534665713","-3.90338193758431","11.7823929563059","-2.11327732642702","-0.471868633960644","3.7484193736755","4.46753081745693","2.06851821643173","3.30703770408129","2.82594518260627","0.798926040327275","4.27704807389124","4.80161718618398","4.80149199718223","-2.14119996573147","-2.3840561161789","7.31879479439367",
"North America","NAC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3948887467866","9.01839406204829","6.93978940033356","-2.8273164835542","11.0861064204573","3.45889197965361","12.1983092626766","11.4987189618057","10.9555485052224","3.59198976612096","2.99261659866419","3.48524798568704","13.2611617899083","9.16198618354992","4.74622108685375","1.62170083930844","3.29202100486973","2.50109853407181","3.90192460538984","5.77878966375203","4.7345080105914","-2.34444206494153","4.08437554196524","0.428951200749349","5.25645278962166","1.73731930326058","0.0979947340902884","5.4713916225646","8.86737455424008","3.09380687369891","5.2452505218625","2.0335593460759","4.24110435800734",
"New Caledonia","NCL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03461304635928","3.19269998553228","-2.13477736036939","-4.67174281777422","0.755772673577094","1.58327097165246","1.23525214586231","-0.255604358333003","5.67763443695933","5.76740721438735","2.84083767674412","3.44059819209033","4.7542146049944","","","","","","",
"Nigeria","NGA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","-29.269517344324","5.57678872855378","3.99165847921542","1.569257786755","-25.666759402174","-13.968161843623","-6.86748282764081","-4.2576045208635","-6.28956771104277","-2.9947082119269","-3.54741821482781","-65.8571487007244","-4.58618020930924","-8.02238643945301","4.34249262532724","2.34323057238786","4.31029224937498","-4.76964480981347","-2.96267648174821","-6.61241243899166","17.4662444414876","0.990847345407044","-14.987167988653","-7.05247465644155","-15.9202329748902","-31.4525654993261","-5.26078413692009","12.12661188827","11.4846690572742","6.04724834411311","-1.14088863995242","12.1387024938542","3.02354227889326","9.93571338064816","-2.60484705691984","-1.59368048219906","-5.62796804844811","9.18717123000069","6.68490863394937","18.1800016718674","1.06773606467258","5.68557985915585","6.22480861375458","11.2016222248975","11.3562130249598","13.5961532451283","6.68623362327265","5.79056686533654","6.05597715767932","4.52218849556078","5.37128021114731","1.22771853011479","0.91923189527194","1.23305048739489",
"Nicaragua","NIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","628.319666268089","-88.4298365265692","-97.693477115506","-97.520076969941","-6.35239913758369","-3.18962071978906","-50.158770114526","2.54403570562554","6.70255849793022","6.76106022185088","3.21969269518934","7.64279225174915","8.82136626301531","10.547728097578","14.5734071916722","9.70097533554037","4.07198285540005","2.03360826290627","3.43742788367198","3.06962146975515","-2.6075065134238","7.55396189547601","6.76625024560331","0.293568631161654","5.41310978715737","10.1910905381497","4.74692200803656","4.14949932697965","6.54736373212024","6.39339305798319","8.02397023470806","6.70084357609869","5.48775935338557","5.86824676542605","0.414328510635056","-1.07199623035861",
"Netherlands","NLD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14740419582196","1.32594463542776","0.782402683248704","0.180968513378638","0.812095934062137","1.52756687694735","0.76684286790214","0.956074204991445","2.48055865807104","2.24604017105627","1.75875013282005","0.80204373873459","1.80285664366271","0.176340358593803","0.217232399151861","","","","","","","","","","",
"Norway","NOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75202763134047","3.94314737277321","6.48637648241762","4.74390944581817","-1.03296137737101","-3.57599603018969","3.80517087143277","5.34941941734859","-14.9228767781215","-19.4429902739663","17.8110689027763",
"Nepal","NPL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.85941675756916","6.42793914145665","4.79199463521137","3.5953649288665","6.85735838344097","4.82848514104953","4.22681991104853","5.64929073125856","5.33767953021314","3.12959107668266","6.03577661085688","3.91254619527571","3.00104079898088","3.55340930643183","6.02490493287587","1.31723433282234","5.29757011781446","4.25698894037999","2.54895980164814","1.10316666204087","","","","","","",
